12/12/2021 11:02:00 AM, 831
12/12/2021 11:03:00 AM, 2656
12/12/2021 11:04:00 AM, 2366
12/12/2021 11:05:00 AM, 2359
12/12/2021 11:06:00 AM, 2296
12/12/2021 11:07:00 AM, 2189
12/12/2021 11:08:00 AM, 2182
12/12/2021 11:09:00 AM, 2158
12/12/2021 11:10:00 AM, 2127
12/12/2021 11:11:00 AM, 2149
12/12/2021 11:12:00 AM, 2058
12/12/2021 11:13:00 AM, 1929
12/12/2021 11:14:00 AM, 1904
12/12/2021 11:15:00 AM, 1877
12/12/2021 11:16:00 AM, 1874
12/12/2021 11:17:00 AM, 1894
12/12/2021 11:18:00 AM, 1877
12/12/2021 11:19:00 AM, 1877
12/12/2021 11:20:00 AM, 1874
12/12/2021 11:21:00 AM, 1892
12/12/2021 11:22:00 AM, 1862
12/12/2021 11:23:00 AM, 1862
12/12/2021 11:24:00 AM, 1877
12/12/2021 11:25:00 AM, 1865
12/12/2021 11:26:00 AM, 1845
12/12/2021 11:27:00 AM, 1837
12/12/2021 11:28:00 AM, 1842
12/12/2021 11:29:00 AM, 1845
12/12/2021 11:30:00 AM, 1838
12/12/2021 11:31:00 AM, 1842
12/12/2021 11:32:00 AM, 1833
12/12/2021 11:33:00 AM, 1837
12/12/2021 11:34:00 AM, 1833
12/12/2021 11:35:00 AM, 1823
12/12/2021 11:36:00 AM, 1833
12/12/2021 11:37:00 AM, 1834
12/12/2021 11:38:00 AM, 1830
12/12/2021 11:39:00 AM, 1838
12/12/2021 11:40:00 AM, 1813
12/12/2021 11:41:00 AM, 1822
12/12/2021 11:42:00 AM, 1822
12/12/2021 11:43:00 AM, 1813
12/12/2021 11:44:00 AM, 1805
12/12/2021 11:45:00 AM, 1812
12/12/2021 11:46:00 AM, 1806
12/12/2021 11:47:00 AM, 1791
12/12/2021 11:48:00 AM, 1763
12/12/2021 11:49:00 AM, 1719
12/12/2021 11:50:00 AM, 1666
12/12/2021 11:51:00 AM, 1585
12/12/2021 11:52:00 AM, 1390
12/12/2021 11:53:00 AM, 1153
12/12/2021 11:54:00 AM, 1073
12/12/2021 11:55:00 AM, 924
12/12/2021 11:56:00 AM, 814
12/12/2021 11:57:00 AM, 612
12/12/2021 11:58:00 AM, 515
12/12/2021 11:59:00 AM, 26
